month,rain,SOI,year,moy,time,log_flow,flow
1985-07-01,0.1257710245223409,0.5132450331125827,1985,0.5833333333333334,0.06109979633401222,1.31453276986321,3.72301107583959
1985-08-01,0.04137204754024371,0.6920529801324503,1985,0.6666666666666666,0.06313645621181263,0.954354628419293,2.59699401584025
1985-09-01,0.1146381826387844,0.554635761589404,1985,0.75,0.06517311608961303,1.44354751074342,4.23569537056018
1985-10-01,0.21062133293214982,0.45860927152317876,1985,0.8333333333333334,0.06720977596741344,1.90750627987066,6.73626946513039
1985-11-01,0.09477959981946742,0.5281456953642384,1985,0.9166666666666666,0.06924643584521385,0.664534308415001,1.94358519928073
1985-12-01,0.13690386640589738,0.5860927152317881,1985,1,0.07128309572301425,0.699250492043356,2.01224394927728
1986-01-01,0.304046938468482,0.6837748344370861,1986,0.08333333333333333,0.07331975560081466,2.16492629569257,8.71395963682212
1986-02-01,0.13570031593199938,0.37417218543046354,1986,0.16666666666666666,0.07535641547861507,1.12370207332343,3.07622154666577
1986-03-01,0.02798254851812848,0.564569536423841,1986,0.25,0.07739307535641547,0.534120295161718,1.70594685226123
1986-04-01,0.17707236347224312,0.5711920529801324,1986,0.3333333333333333,0.07942973523421588,1.45117135141915,4.2681110461817
1986-05-01,0.08394764555438544,0.44205298013245026,1986,0.4166666666666667,0.0814663951120163,0.37091324168131,1.44905735015357
1986-06-01,0.02407100947795998,0.728476821192053,1986,0.5,0.0835030549898167,0.576651620409359,1.78006809717011
1986-07-01,0.07326613509854069,0.587748344370861,1986,0.5833333333333334,0.0855397148676171,0.850120571075278,2.33992896266955
1986-08-01,0.7261922671882052,0.4254966887417218,1986,0.6666666666666666,0.08757637474541752,4.34476798756647,77.0741532428438
1986-09-01,0.046938468482021954,0.4652317880794702,1986,0.75,0.08961303462321792,0.023378979857188,1.02365441044723
1986-10-01,0.14924025876335187,0.652317880794702,1986,0.8333333333333334,0.09164969450101833,1.19609439715903,3.30717515380637
1986-11-01,0.25906423950654434,0.3211920529801324,1986,0.9166666666666666,0.09368635437881874,0.695172325992393,2.00405439484884
1986-12-01,0.010230179028132991,0.32615894039735094,1986,1,0.09572301425661914,-1.09522743903142,0.334463528236394
1987-01-01,0.12516924928539191,0.4470198675496688,1987,0.08333333333333333,0.09775967413441955,0.484542387936752,1.62343193679969
1987-02-01,0.027380773281179476,0.3427152317880794,1987,0.16666666666666666,0.09979633401221996,0.356683903145299,1.42858422749529
1987-03-01,0.2244621633819768,0.2764900662251655,1987,0.25,0.10183299389002037,1.91364538025142,6.77775129985996
1987-04-01,0.10651421693997293,0.14735099337748342,1987,0.3333333333333333,0.10386965376782077,-0.183029181683878,0.832743854514604
1987-05-01,0.07206258462464268,0.1937086092715231,1987,0.4166666666666667,0.10590631364562118,-0.85348050462641,0.425929898133345
1987-06-01,0.12426658642996836,0.21854304635761582,1987,0.5,0.1079429735234216,-0.142972639964234,0.866777783642231
1987-07-01,0.1713554987212276,0.24337748344370855,1987,0.5833333333333334,0.109979633401222,0.156091308551263,1.1689329317897
1987-08-01,0.2844892432676395,0.31953642384105957,1987,0.6666666666666666,0.1120162932790224,0.679377887135339,1.9726501393902
1987-09-01,0.01218594854821724,0.3658940397350993,1987,0.75,0.11405295315682282,-1.49752080042128,0.223684030641521
1987-10-01,0.4099593801715059,0.45860927152317876,1987,0.8333333333333334,0.11608961303462322,1.55247388141359,4.7231402303114
1987-11-01,0.2717015194824733,0.5281456953642384,1987,0.9166666666666666,0.11812627291242363,0.555332166199205,1.74251969479886
1987-12-01,0.12381525500225664,0.47682119205298007,1987,1,0.12016293279022404,-0.761724894502366,0.466860447076031
1988-01-01,0.14487738829547162,0.5331125827814569,1988,0.08333333333333333,0.12219959266802444,0.321389039789799,1.37904197874847
1988-02-01,0.15044380923724984,0.46854304635761584,1988,0.16666666666666666,0.12423625254582485,1.08120555777093,2.94823167309516
1988-03-01,0.11885060929742743,0.5910596026490066,1988,0.25,0.12627291242362526,1.15712436160749,3.18077335813592
1988-04-01,0.5230931247179178,0.5298013245033112,1988,0.3333333333333333,0.12830957230142567,3.70459810757919,40.6337136533641
1988-05-01,0.4098089363622686,0.716887417218543,1988,0.4166666666666667,0.13034623217922606,3.08287432067769,21.8210329892026
1988-06-01,0.12953211975327217,0.4867549668874172,1988,0.5,0.13238289205702647,0.891702418391641,2.43927879157853
1988-07-01,0.1644350834963141,0.73841059602649,1988,0.5833333333333334,0.13441955193482688,1.60392565265344,4.97251452423349
1988-08-01,0.10846998646005715,0.7980132450331126,1988,0.6666666666666666,0.1364562118126273,1.48130880413224,4.39869895050888
1988-09-01,0.21844441101248685,0.8841059602649006,1988,0.75,0.1384928716904277,2.52707610374948,12.5168545959074
1988-10-01,9.026628554234992e-4,0.793046357615894,1988,0.8333333333333334,0.14052953156822812,0.834184628311527,2.30293553411256
1988-11-01,0.24988716714307205,0.8990066225165563,1988,0.9166666666666666,0.1425661914460285,2.77805325100849,16.0876717846296
1988-12-01,0.1996389348578306,0.7301324503311257,1988,1,0.1446028513238289,2.08464726241186,8.04175435231138
1989-01-01,0.23890476906875277,0.7698675496688742,1989,0.08333333333333333,0.14663951120162932,2.54124142591229,12.695421617544
1989-02-01,0.2157364224462163,0.7019867549668874,1989,0.16666666666666666,0.14867617107942974,2.6397937302563,14.0103134059079
1989-03-01,0.21543553482774186,0.6622516556291391,1989,0.25,0.15071283095723015,2.87264324106474,17.6836987574073
1989-04-01,0.5722882503384985,0.8990066225165563,1989,0.3333333333333333,0.15274949083503056,5.19532994239657,180.427663713006
1989-05-01,0.23709944335790584,0.794701986754967,1989,0.4166666666666667,0.15478615071283094,2.15171513313851,8.59959520648671
1989-06-01,0.3758086354746501,0.673841059602649,1989,0.5,0.15682281059063136,3.01003795278059,20.2881699030902
1989-07-01,0.04919512562058071,0.7069536423841059,1989,0.5833333333333334,0.15885947046843177,0.498960944654144,1.64700904775123
1989-08-01,0.09959380171505942,0.4470198675496688,1989,0.6666666666666666,0.16089613034623218,0.819167200747439,2.26860975410404
1989-09-01,0.003309763803219497,0.6456953642384106,1989,0.75,0.1629327902240326,0.366940021392252,1.44331134871378
1989-10-01,0.02301790281329923,0.672185430463576,1989,0.8333333333333334,0.164969450101833,0.327347524303195,1.38728350815122
1989-11-01,0.09116894839777341,0.5182119205298013,1989,0.9166666666666666,0.1670061099796334,0.765752150148825,2.1506113491215
1989-12-01,0.21302843387994583,0.46854304635761584,1989,1,0.1690427698574338,1.49366616118587,4.45339248176599
1990-01-01,0.12471791785768013,0.5331125827814569,1990,0.08333333333333333,0.1710794297352342,0.862002799956732,2.36789837457076
1990-02-01,1,0.2649006622516556,1990,0.16666666666666666,0.17311608961303462,5.47151172914829,237.819439729762
1990-03-01,0.20926733864901456,0.4105960264900662,1990,0.25,0.17515274949083504,1.92534418957257,6.85750854268758
1990-04-01,0.5137656085452084,0.543046357615894,1990,0.3333333333333333,0.17718940936863545,4.24607159944802,69.8305504434346
1990-05-01,0.16563863397021214,0.7682119205298014,1990,0.4166666666666667,0.17922606924643583,2.06112785421282,7.85482391255237
1990-06-01,0.06318639987964496,0.5678807947019867,1990,0.5,0.18126272912423624,0.906716513331463,2.4761786709148
1990-07-01,0.11388596359259816,0.6423841059602649,1990,0.5833333333333334,0.18329938900203666,1.29958936442963,3.66779023320822
1990-08-01,0.30239205656687224,0.46854304635761584,1990,0.6666666666666666,0.18533604887983707,2.32522498537967,10.2289811981415
1990-09-01,0.304046938468482,0.4254966887417218,1990,0.75,0.18737270875763748,2.14724900152653,8.5612739201364
1990-10-01,0.08063788175116593,0.5811258278145695,1990,0.8333333333333334,0.1894093686354379,0.778156892784661,2.1774552812291
1990-11-01,0.044832255152700465,0.4635761589403973,1990,0.9166666666666666,0.19144602851323828,0.0713940681896921,1.07400437344755
1990-12-01,0.06318639987964494,0.5115894039735099,1990,1,0.1934826883910387,0.178138073125652,1.19499030589122
1991-01-01,0.14984203400030086,0.6357615894039735,1991,0.08333333333333333,0.1955193482688391,1.35957091231924,3.8945218518725
1991-02-01,0.07717767413870918,0.5612582781456954,1991,0.16666666666666666,0.1975560081466395,1.45385332815558,4.27957338470799
1991-03-01,0.025725891379569727,0.37582781456953634,1991,0.25,0.19959266802443992,0.930580683798008,2.53598135342615
1991-04-01,0.07131036557845644,0.33774834437086093,1991,0.3333333333333333,0.20162932790224034,0.782460778411259,2.18684699565167
1991-05-01,0.2064089062735068,0.2317880794701986,1991,0.4166666666666667,0.20366598778004075,1.09105698087733,2.97741948540947
1991-06-01,0.5221904618624944,0.4602649006622516,1991,0.5,0.20570264765784113,3.10057643322684,22.2107506067519
1991-07-01,0.15841733112682413,0.5231788079470199,1991,0.5833333333333334,0.20773930753564154,1.207609156317,3.34547657180067
1991-08-01,0.006920415224913494,0.4254966887417218,1991,0.6666666666666666,0.20977596741344195,0.124179440181188,1.13221901835803
1991-09-01,0.028132992327365727,0.2764900662251655,1991,0.75,0.21181262729124237,-0.79829038202144,0.450097802014847
1991-10-01,0.017902813299232736,0.33774834437086093,1991,0.8333333333333334,0.21384928716904278,-0.97022309972019,0.37899847421711
1991-11-01,0.1830901158417331,0.4304635761589404,1991,0.9166666666666666,0.2158859470468432,0.252890968004702,1.28774286400613
1991-12-01,0.27847149089814954,0.2748344370860927,1991,1,0.21792260692464357,0.570295383230827,1.76878944501771
1992-01-01,0.11208063788175116,0.13079470198675494,1992,0.08333333333333333,0.219959266802444,-0.531715237806413,0.587596237536384
1992-02-01,0.7374755528809989,0.3973509933774834,1992,0.16666666666666666,0.2219959266802444,4.34144401853894,76.818386460565
1992-03-01,0.13073567022717014,0.1506622516556291,1992,0.25,0.2240325865580448,0.0210687616077219,1.02129227492195
1992-04-01,0.10154957123514367,0.24172185430463572,1992,0.3333333333333333,0.22606924643584522,-0.283231943220526,0.753345034320624
1992-05-01,0.1107266435986159,0.5596026490066225,1992,0.4166666666666667,0.22810590631364563,0.489182120767757,1.63098172821955
1992-06-01,0.14638182638784414,0.33940397350993373,1992,0.5,0.23014256619144602,-0.478723298159146,0.619573898214668
1992-07-01,0.023770121859485478,0.4370860927152318,1992,0.5833333333333334,0.23217922606924643,-0.553503247164208,0.574932148840434
1992-08-01,0.051451782759139454,0.5745033112582781,1992,0.6666666666666666,0.23421588594704684,-0.0398352713237444,0.96094772176128
1992-09-01,0.03806228373702422,0.564569536423841,1992,0.75,0.23625254582484725,-0.45148553336556,0.636681636941353
1992-10-01,0.13193922070106814,0.26655629139072845,1992,0.8333333333333334,0.23828920570264767,-0.657787028255706,0.517996378398539
1992-11-01,0.22130284338799452,0.4304635761589404,1992,0.9166666666666666,0.24032586558044808,0.623515852214438,1.86547526090176
1992-12-01,0.3090115841733113,0.4602649006622516,1992,1,0.24236252545824846,1.30423218068668,3.68485870155127
1993-01-01,0.09854069505039867,0.4155629139072847,1993,0.08333333333333333,0.24439918533604887,0.113498835746405,1.12019058470571
1993-02-01,0.1140364074018354,0.4205298013245033,1993,0.16666666666666666,0.24643584521384929,0.761300963666425,2.14105985047659
1993-03-01,0.13855874830750717,0.4105960264900662,1993,0.25,0.2484725050916497,1.23964078623027,3.45437238374332
1993-04-01,0.09447871220099295,0.20198675496688734,1993,0.3333333333333333,0.2505091649694501,-0.091445181574725,0.912611342697505
1993-05-01,0.028283436136602974,0.4155629139072847,1993,0.4166666666666667,0.2525458248472505,-0.502766814660292,0.60485482122775
1993-06-01,0.09146983601624792,0.2864238410596026,1993,0.5,0.2545824847250509,-0.47807358229105,0.619976576006707
1993-07-01,0.15014292161877538,0.3725165562913907,1993,0.5833333333333334,0.25661914460285135,0.354794051730856,1.42588696508767
1993-08-01,0.10019557695200841,0.31953642384105957,1993,0.6666666666666666,0.25865580448065173,0.0196966077420896,1.0198918657871
1993-09-01,0.2547013690386641,0.4254966887417218,1993,0.75,0.2606924643584521,1.21473487805739,3.36940064385002
1993-10-01,0.07597412366481118,0.3278145695364238,1993,0.8333333333333334,0.26272912423625255,-0.820480475916969,0.440220088533186
1993-11-01,0.1417180683014894,0.5612582781456954,1993,0.9166666666666666,0.26476578411405294,0.0245406273084936,1.02484422692398
1993-12-01,0.04844290657439446,0.5778145695364238,1993,1,0.2668024439918534,-0.776007071496624,0.460240052895605
1994-01-01,0.06318639987964496,0.5248344370860927,1994,0.08333333333333333,0.26883910386965376,-0.279194956284374,0.756392425382868
1994-02-01,0.1317887768918309,0.5612582781456954,1994,0.16666666666666666,0.2708757637474542,1.19248785990652,3.29526918597701
1994-03-01,0.25725891379569726,0.37582781456953634,1994,0.25,0.2729124236252546,2.01079100616843,7.46922321285796
1994-04-01,0.1835414472694448,0.17384105960264895,1994,0.3333333333333333,0.27494908350305497,0.34031390256365,1.40538867643944
1994-05-01,0.060327967504137214,0.336092715231788,1994,0.4166666666666667,0.2769857433808554,-0.646235285036754,0.524014834453133
1994-06-01,0.10546111027531217,0.3791390728476821,1994,0.5,0.2790224032586558,0.166913432285648,1.18165196797058
1994-07-01,0.12020460358056263,0.25331125827814566,1994,0.5833333333333334,0.28105906313645623,0.196581093365501,1.21723402647976
1994-08-01,0.05385888370693545,0.26655629139072845,1994,0.6666666666666666,0.2830957230142566,-1.11070534403917,0.329326590586642
1994-09-01,0.04212426658642997,0.26655629139072845,1994,0.75,0.285132382892057,-0.86198225036371,0.422324099945988
1994-10-01,0.07401835414472696,0.3178807947019867,1994,0.8333333333333334,0.28716904276985744,-0.954514012777818,0.384999203788689
1994-11-01,0.08048743794192868,0.4304635761589404,1994,0.9166666666666666,0.2892057026476578,-0.269961628114463,0.763408787209439
1994-12-01,0.10395667218293968,0.3592715231788079,1994,1,0.29124236252545826,-0.111204256119779,0.894755970880138
1995-01-01,0.1531517978035204,0.48509933774834435,1995,0.08333333333333333,0.29327902240325865,0.491620454417652,1.63496345827025
1995-02-01,0.09207161125319692,0.5066225165562913,1995,0.16666666666666666,0.2953156822810591,1.31712584110187,3.73267763640514
1995-03-01,0.266135098540695,0.609271523178808,1995,0.25,0.2973523421588595,3.0108365709056,20.304378874826
1995-04-01,0.0627350684519332,0.2831125827814569,1995,0.3333333333333333,0.29938900203665986,0.440937478567571,1.55416353077451
1995-05-01,0.27215285091018504,0.40231788079470193,1995,0.4166666666666667,0.3014256619144603,1.58020481309884,4.85595027161763
1995-06-01,0.17240860538588837,0.5264900662251655,1995,0.5,0.3034623217922607,1.47548093234382,4.37313845099139
1995-07-01,0.0022566571385587483,0.6208609271523179,1995,0.5833333333333334,0.3054989816700611,0.191244649855999,1.21075562704005
1995-08-01,0,0.564569536423841,1995,0.6666666666666666,0.3075356415478615,0.119338211030974,1.12675093344781
1995-09-01,0.33594102602677894,0.6043046357615894,1995,0.75,0.3095723014256619,2.27510833064543,9.72897290138836
1995-10-01,0.053407552279223704,0.5298013245033112,1995,0.8333333333333334,0.31160896130346233,0.279469088203046,1.32242753355171
1995-11-01,0.25710846998646003,0.5728476821192052,1995,0.9166666666666666,0.3136456211812627,2.43294508036229,11.3923842095697
1995-12-01,0.12216037310064688,0.4602649006622516,1995,1,0.31568228105906315,1.17275549302904,3.23088305990544
1996-01-01,0.19933804723935608,0.6903973509933774,1996,0.08333333333333333,0.31771894093686354,2.28147404091909,9.79110226309528
1996-02-01,0.05957574845795095,0.5695364238410596,1996,0.16666666666666666,0.319755600814664,1.82150833409519,6.1811746986558
1996-03-01,0.08891229125921468,0.6539735099337749,1996,0.25,0.32179226069246436,1.79537545427226,6.0217351836318
1996-04-01,0.06408906273506845,0.6804635761589403,1996,0.3333333333333333,0.32382892057026474,1.14576968807081,3.14486098752572
1996-05-01,0.25530314427561307,0.5728476821192052,1996,0.4166666666666667,0.3258655804480652,2.47482699050195,11.8796516427289
1996-06-01,0.2650819918760343,0.7814569536423841,1996,0.5,0.32790224032586557,2.36796867220502,10.6756844291795
1996-07-01,0.07853166842184443,0.6639072847682118,1996,0.5833333333333334,0.329938900203666,1.16520743057936,3.20658795861995
1996-08-01,0.19647961486384832,0.6274834437086093,1996,0.6666666666666666,0.3319755600814664,2.26830662694972,9.66302384766164
1996-09-01,0.21498420340003008,0.6655629139072847,1996,0.75,0.3340122199592668,2.42988062593473,11.3575262050004
1996-10-01,0.02602677899804423,0.6208609271523179,1996,0.8333333333333334,0.3360488798370672,0.717325520372733,2.04894601184789
1996-11-01,0.17270949300436286,0.5496688741721854,1996,0.9166666666666666,0.3380855397148676,1.43613531837254,4.2044156505107
1996-12-01,0.05686775989168046,0.6705298013245033,1996,1,0.34012219959266804,1.06851609258553,2.91105655493933
1997-01-01,0.2677899804423048,0.619205298013245,1997,0.08333333333333333,0.3421588594704684,2.78147412488105,16.1427999201463
1997-02-01,0.18745298630961338,0.771523178807947,1997,0.16666666666666666,0.34419551934826886,2.99256747785591,19.9368041397787
1997-03-01,0.04122160373100646,0.4105960264900662,1997,0.25,0.34623217922606925,1.49079092220795,4.44060630458456
1997-04-01,0.009929291409658491,0.2831125827814569,1997,0.3333333333333333,0.34826883910386963,0.594307055199666,1.81177504977727
1997-05-01,0.3014893937114488,0.18046357615894038,1997,0.4166666666666667,0.35030549898167007,2.23380204015485,9.33529184617143
1997-06-01,0.16548819016097485,0.15231788079470193,1997,0.5,0.35234215885947046,1.08841525483823,2.96956433896623
1997-07-01,0.28674590040619824,0.3940397350993377,1997,0.5833333333333334,0.3543788187372709,2.63299857552889,13.9154338841321
1997-08-01,0.05777042274710395,0.22350993377483439,1997,0.6666666666666666,0.3564154786150713,0.551219369913707,1.735367783529
1997-09-01,0.2064089062735068,0.3062913907284768,1997,0.75,0.35845213849287166,1.27058934886934,3.56295176530772
1997-10-01,0.08244320746201293,0.2566225165562913,1997,0.8333333333333334,0.3604887983706721,-0.250912498139611,0.778090452942473
1997-11-01,0.03881450278321046,0.2996688741721854,1997,0.9166666666666666,0.3625254582484725,-0.652895593003785,0.520536331086995
1997-12-01,0.045133142771174965,0.4006622516556291,1997,1,0.3645621181262729,-0.477099833983874,0.620580571169991
1998-01-01,0.1366029787874229,0.16225165562913904,1998,0.08333333333333333,0.3665987780040733,-0.245775247987976,0.782097983269057
1998-02-01,0.05100045133142771,0.2334437086092715,1998,0.16666666666666666,0.36863543788187375,-0.177971304419547,0.836966440382004
1998-03-01,0.029336542801263726,0.07947019867549664,1998,0.25,0.37067209775967414,-1.1187326025298,0.326693582971085
1998-04-01,0.5176771475853768,0.14735099337748342,1998,0.3333333333333333,0.3727087576374745,2.37179220885119,10.7165814355945
1998-05-01,0.5014292161877538,0.5596026490066225,1998,0.4166666666666667,0.37474541751527496,2.77260964362695,16.0003347456963
1998-06-01,0.22355950052655335,0.7152317880794702,1998,0.5,0.37678207739307534,1.36492441187364,3.91542708100995
1998-07-01,0.13509854069505037,0.793046357615894,1998,0.5833333333333334,0.3788187372708758,0.857403654912278,2.35703307120068
1998-08-01,0.8008123965698812,0.7135761589403973,1998,0.6666666666666666,0.38085539714867617,5.00309845024072,148.873723039879
1998-09-01,0.06559350082744095,0.7350993377483444,1998,0.75,0.38289205702647655,0.0591732456890252,1.06095903139765
1998-10-01,0.0570182037009177,0.7317880794701986,1998,0.8333333333333334,0.384928716904277,-0.390615166342735,0.676640499979782
1998-11-01,0.1104257559801414,0.7582781456953642,1998,0.9166666666666666,0.3869653767820774,0.0973186506884223,1.10221153813405
1998-12-01,0.08921317887768918,0.771523178807947,1998,1,0.3890020366598778,0.329003807755749,1.38958314677075
1999-01-01,0.36452534978185636,0.8096026490066225,1999,0.08333333333333333,0.3910386965376782,2.76549307187444,15.8868714291987
1999-02-01,0.1298330073717467,0.6937086092715232,1999,0.16666666666666666,0.39307535641547864,1.33345291012858,3.79412155645542
1999-03-01,0.046788024672784714,0.6986754966887416,1999,0.25,0.395112016293279,0.960609711253482,2.61328933969855
1999-04-01,0.4048442906574394,0.857615894039735,1999,0.3333333333333333,0.3971486761710794,3.70653579654379,40.7125254836486
1999-05-01,0.11193019407251392,0.5728476821192052,1999,0.4166666666666667,0.39918533604887985,1.23645122316933,3.44337199772768
1999-06-01,0.13720475402437193,0.5678807947019867,1999,0.5,0.40122199592668023,1.71108405314521,5.53495841561604
1999-07-01,0.30464871370543106,0.6307947019867549,1999,0.5833333333333334,0.40325865580448067,3.04982811098814,21.1117152387701
1999-08-01,0.2043026929441853,0.5860927152317881,1999,0.6666666666666666,0.40529531568228105,2.50101191215735,12.1948278137846
1999-09-01,0.049496013239055205,0.5447019867549668,1999,0.75,0.4073319755600815,0.682141041326755,1.97810841344463
1999-10-01,0.262524447119001,0.7019867549668874,1999,0.8333333333333334,0.4093686354378819,2.05369178037838,7.79663149169764
1999-11-01,0.12968256356250937,0.7682119205298014,1999,0.9166666666666666,0.41140529531568226,0.659916143028373,1.93463009537867
1999-12-01,0.13961185497216788,0.7632450331125827,1999,1,0.4134419551934827,0.267745407848073,1.30701434205892
2000-01-01,0.08620430269294418,0.6357615894039735,2000,0.08333333333333333,0.4154786150712831,0.0962028468810658,1.10098237218483
2000-02-01,0.03655784564465172,0.7649006622516555,2000,0.16666666666666666,0.4175152749490835,0.596982592269534,1.81662901166711
2000-03-01,0.3550473897999097,0.7069536423841059,2000,0.25,0.4195519348268839,3.43262606664297,30.9578334306594
2000-04-01,0.09267338649014592,0.8294701986754967,2000,0.3333333333333333,0.4215885947046843,1.1387071691763,3.12272859459772
2000-05-01,0.018504588536181737,0.6109271523178808,2000,0.4166666666666667,0.42362525458248473,0.0980535497386659,1.10302185005885
2000-06-01,0.03580562659846547,0.4602649006622516,2000,0.5,0.4256619144602851,-0.274473445713646,0.759972184499994
2000-07-01,0.035354295170753725,0.49006622516556286,2000,0.5833333333333334,0.42769857433808556,0.0331333933614208,1.03368841721773
2000-08-01,0.03550473897999097,0.6390728476821191,2000,0.6666666666666666,0.42973523421588594,0.627471687309997,1.8728693887416
2000-09-01,0.04844290657439446,0.7152317880794702,2000,0.75,0.4317718940936864,0.878882135894431,2.40820615396657
2000-10-01,0.12697457499623888,0.7119205298013245,2000,0.8333333333333334,0.43380855397148677,1.21466249757269,3.36915677382411
2000-11-01,0.21829396720324956,0.9221854304635762,2000,0.9166666666666666,0.43584521384928715,1.54083187551789,4.66847224387079
2000-12-01,0.06980592748608394,0.6788079470198676,2000,1,0.4378818737270876,0.255755357493592,1.2914367489672
2001-01-01,0.27410862043026923,0.6903973509933774,2001,0.08333333333333333,0.439918533604888,1.94476302701355,6.99197474955851
2001-02-01,0.15330224161275766,0.7483443708609271,2001,0.16666666666666666,0.4419551934826884,1.64450813378841,5.17846216985764
2001-03-01,0.15841733112682413,0.6622516556291391,2001,0.25,0.4439918533604888,1.89330192104544,6.64126143798515
2001-04-01,0.16262975778546712,0.5562913907284768,2001,0.3333333333333333,0.4460285132382892,2.18464481115859,8.88749125496412
2001-05-01,0.556942981796299,0.40231788079470193,2001,0.4166666666666667,0.4480651731160896,3.66326603860902,38.9884730105121
2001-06-01,0.05115089514066497,0.5811258278145695,2001,0.5,0.45010183299389,0.527116619833184,1.69404069647286
2001-07-01,0.19136452534978185,0.49006622516556286,2001,0.5833333333333334,0.45213849287169044,1.32806819162027,3.77374618693459
2001-08-01,0.10365578456446517,0.4155629139072847,2001,0.6666666666666666,0.45417515274949083,0.74234123170055,2.10084833394344
2001-09-01,0.044531367534225964,0.5745033112582781,2001,0.75,0.45621181262729127,-0.0260728230368932,0.974264138152054
2001-10-01,0.05370843989769821,0.5198675496688742,2001,0.8333333333333334,0.45824847250509165,-0.534214201228301,0.586129689220435
2001-11-01,0.10185045885361815,0.6705298013245033,2001,0.9166666666666666,0.46028513238289204,-0.325502377066567,0.722164463631077
2001-12-01,0.06694749511057618,0.4006622516556291,2001,1,0.4623217922606925,-0.812391271578799,0.443795560648574
2002-01-01,0.1605235444561456,0.5960264900662252,2002,0.08333333333333333,0.46435845213849286,0.512327513667489,1.66917169717163
2002-02-01,0.5780051150895141,0.6788079470198676,2002,0.16666666666666666,0.4663951120162933,3.77968948066288,43.8024381195412
2002-03-01,0.07883255604031893,0.4652317880794702,2002,0.25,0.4684317718940937,0.81195609889687,2.25230942042588
2002-04-01,0.05205355799608845,0.48841059602649,2002,0.3333333333333333,0.47046843177189407,0.811231780179413,2.25067862123565
